Code_commune_INSEE;Nom_commune;Code_postal;Libelle_acheminement;Ligne_5
50142;VICQ SUR MER;50330;VICQ SUR MER;NEVILLE SUR MER
50143;COUDEVILLE SUR MER;50290;COUDEVILLE SUR MER;
50150;CRASVILLE;50630;CRASVILLE;
50158;CUVES;50670;CUVES;
50161;LE DEZERT;50620;LE DEZERT;
50165;DONVILLE LES BAINS;50350;DONVILLE LES BAINS;
50168;DUCEY LES CHERIS;50220;DUCEY LES CHERIS;
50169;ECAUSSEVILLE;50310;ECAUSSEVILLE;
50186;FLOTTEMANVILLE;50700;FLOTTEMANVILLE;
50192;FOURNEAUX;50420;FOURNEAUX;
50198;GEFFOSSES;50560;GEFFOSSES;
50200;GER;50850;GER;
50215;GOUVILLE SUR MER;50560;GOUVILLE SUR MER;
50221;GRIMESNIL;50450;GRIMESNIL;
50225;LE GUISLAIN;50410;LE GUISLAIN;
50236;LA HAYE;50250;LA HAYE;MONTGARDON
50239;THEREVAL;50180;THEREVAL;HEBECREVON
50240;HELLEVILLE;50340;HELLEVILLE;
50248;LE HOMMET D ARTHENAY;50620;LE HOMMET D ARTHENAY;
50257;JOBOURG;50440;JOBOURG;
50263;LAPENTY;50600;LAPENTY;
50267;LESSAY;50430;LESSAY;ANGOVILLE SUR AY
50269;LIESVILLE SUR DOUVE;50480;LIESVILLE SUR DOUVE;
50270;LIEUSAINT;50700;LIEUSAINT;
50273;MONTSENELLE;50250;MONTSENELLE;PRETOT STE SUZANNE
50275;LES LOGES SUR BRECEY;50370;LES LOGES SUR BRECEY;
50285;MAGNEVILLE;50260;MAGNEVILLE;
25614;VIEUX CHARMONT;25600;VIEUX CHARMONT;
25617;VILLARS SOUS DAMPJOUX;25190;VILLARS SOUS DAMPJOUX;
25618;VILLARS SOUS ECOT;25150;VILLARS SOUS ECOT;
25620;VILLE DU PONT;25650;VILLE DU PONT;
25622;VILLERS BUZON;25170;VILLERS BUZON;
25626;VILLERS ST MARTIN;25110;VILLERS ST MARTIN;
26002;ALBON;26140;ALBON;
26011;AOUSTE SUR SYE;26400;AOUSTE SUR SYE;
26014;ARTHEMONAY;26260;ARTHEMONAY;
26017;AUCELON;26340;AUCELON;
26021;AUTICHAMP;26400;AUTICHAMP;
26022;BALLONS;26560;BALLONS;
26028;BATHERNAY;26260;BATHERNAY;
26036;BEAUMONT EN DIOIS;26310;BEAUMONT EN DIOIS;
26048;BENIVAY OLLON;26170;BENIVAY OLLON;
26055;BOULC;26410;BOULC;
26060;BOUVIERES;26460;BOUVIERES;
26063;BUIS LES BARONNIES;26170;BUIS LES BARONNIES;
26069;CHAMALOC;26150;CHAMALOC;
26072;CHANTEMERLE LES BLES;26600;CHANTEMERLE LES BLES;
26074;LA CHAPELLE EN VERCORS;26420;LA CHAPELLE EN VERCORS;
26080;CHASTEL ARNAUD;26340;CHASTEL ARNAUD;
26082;CHATEAUNEUF DE BORDETTE;26110;CHATEAUNEUF DE BORDETTE;
26086;CHATILLON EN DIOIS;26410;CHATILLON EN DIOIS;
26087;CHATILLON ST JEAN;26750;CHATILLON ST JEAN;
26093;CLANSAYES;26130;CLANSAYES;
26097;CLIOUSCLAT;26270;CLIOUSCLAT;
26100;COMBOVIN;26120;COMBOVIN;
26104;CORNILLAC;26510;CORNILLAC;
26108;CREST;26400;CREST;
26115;DIVAJEU;26400;DIVAJEU;
26116;DONZERE;26290;DONZERE;
26118;EPINOUZE;26210;EPINOUZE;
26119;EROME;26600;EROME;
26123;ESTABLET;26470;ESTABLET;
26125;EURRE;26400;EURRE;
26126;EYGALAYES;26560;EYGALAYES;
26129;EYMEUX;26730;EYMEUX;L ECANCIERE
26138;LA GARDE ADHEMAR;26700;LA GARDE ADHEMAR;
26145;LES GRANGES GONTARDES;26290;LES GRANGES GONTARDES;
26147;GUMIANE;26470;GUMIANE;
26148;HAUTERIVES;26390;HAUTERIVES;
26157;LA LAUPIE;26740;LA LAUPIE;
26161;LEMPS;26510;LEMPS;
26173;MARCHES;26300;MARCHES;
26177;MARSAZ;26260;MARSAZ;
26179;MERCUROL VEAUNES;26600;MERCUROL VEAUNES;
26184;MIRIBEL;26350;MIRIBEL;
26203;MONTJOYER;26230;MONTJOYER;
26210;MONTRIGAUD;26350;MONTRIGAUD;
26236;PIERRELONGUE;26170;PIERRELONGUE;
26240;PLAN DE BAIX;26400;PLAN DE BAIX;
26242;LE POET EN PERCIP;26170;LE POET EN PERCIP;
26249;PONT DE BARRET;26160;PONT DE BARRET;
26255;LES PRES;26310;LES PRES;
26266;RIMON ET SAVEL;26340;RIMON ET SAVEL;
26267;RIOMS;26170;RIOMS;
26276;ROCHE ST SECRET BECONNE;26770;ROCHE ST SECRET BECONNE;BECONNE
26281;ROMANS SUR ISERE;26100;ROMANS SUR ISERE;
26285;ROUSSET LES VIGNES;26770;ROUSSET LES VIGNES;
26286;ROUSSIEUX;26510;ROUSSIEUX;
26292;ST AUBAN SUR L OUVEZE;26170;ST AUBAN SUR L OUVEZE;
26293;ST AVIT;26330;ST AVIT;
26297;ST BONNET DE VALCLERIEUX;26350;ST BONNET DE VALCLERIEUX;
26301;ST DONAT SUR L HERBASSE;26260;ST DONAT SUR L HERBASSE;
26305;ST GERVAIS SUR ROUBION;26160;ST GERVAIS SUR ROUBION;
26308;ST JULIEN EN QUINT;26150;ST JULIEN EN QUINT;
26311;ST LAURENT EN ROYANS;26190;ST LAURENT EN ROYANS;
26313;ST MARCEL LES VALENCE;26320;ST MARCEL LES VALENCE;
26314;ST MARTIN D AOUT;26330;ST MARTIN D AOUT;
26322;ST PANTALEON LES VIGNES;26770;ST PANTALEON LES VIGNES;
26333;ST VALLIER;26240;ST VALLIER;
26335;SALLES SOUS BOIS;26770;SALLES SOUS BOIS;
26338;SAUZET;26740;SAUZET;
26342;SOLERIEUX;26130;SOLERIEUX;
26350;TEYSSIERES;26220;TEYSSIERES;
26354;TRESCHENU CREYERS;26410;TRESCHENU CREYERS;
26357;TULETTE;26790;TULETTE;
26359;VACHERES EN QUINT;26150;VACHERES EN QUINT;
26365;VAUNAVEYS LA ROCHETTE;26400;VAUNAVEYS LA ROCHETTE;LA ROCHETTE SUR CREST
26370;VERCOIRAN;26170;VERCOIRAN;
26371;VERONNE;26340;VERONNE;
26374;VILLEBOIS LES PINS;05700;VILLEBOIS LES PINS;
26379;GRANGES LES BEAUMONT;26600;GRANGES LES BEAUMONT;
26380;GERVANS;26600;GERVANS;
26382;ST VINCENT LA COMMANDERIE;26300;ST VINCENT LA COMMANDERIE;
27001;ACLOU;27800;ACLOU;
27004;AIGLEVILLE;27120;AIGLEVILLE;
27008;ALIZAY;27460;ALIZAY;
27009;AMBENAY;27250;AMBENAY;
27018;APPEVILLE ANNEBAULT;27290;APPEVILLE ANNEBAULT;
27022;LE VAL D HAZEY;27600;LE VAL D HAZEY;STE BARBE SUR GAILLON
27026;AUTHEVERNES;27420;AUTHEVERNES;
27034;BACQUEVILLE;27440;BACQUEVILLE;
27045;BAZINCOURT SUR EPTE;27140;BAZINCOURT SUR EPTE;
27047;BEAUBRAY;27190;BEAUBRAY;
27049;MESNIL EN OUCHE;27330;MESNIL EN OUCHE;GISAY LA COUDRE
27058;BERNIERES SUR SEINE;27700;BERNIERES SUR SEINE;
27077;BOISSEY LE CHATEL;27520;BOISSEY LE CHATEL;
27083;BONNEVILLE APTOT;27290;BONNEVILLE APTOT;
01009;ANDERT ET CONDON;01300;ANDERT ET CONDON;
01013;ARANDAS;01230;ARANDAS;
01023;ASNIERES SUR SAONE;01570;ASNIERES SUR SAONE;
01026;BAGE LE CHATEL;01380;BAGE LE CHATEL;
01029;BEAUPONT;01270;BEAUPONT;
01032;BELIGNEUX;01360;BELIGNEUX;LA VALBONNE
01044;BILLIAT;01200;BILLIAT;
01053;BOURG EN BRESSE;01000;BOURG EN BRESSE;BROU
01067;CEIGNES;01430;CEIGNES;
01069;CERTINES;01240;CERTINES;
01072;CEYZERIAT;01250;CEYZERIAT;
01077;CHALLES LA MONTAGNE;01450;CHALLES LA MONTAGNE;
01078;CHALLEX;01630;CHALLEX;
01091;CHATILLON EN MICHAILLE;01200;CHATILLON EN MICHAILLE;
01093;CHATILLON SUR CHALARONNE;01400;CHATILLON SUR CHALARONNE;
01102;CHEVROUX;01190;CHEVROUX;
01104;CHEZERY FORENS;01200;CHEZERY FORENS;
01106;CIZE;01250;CIZE;
01107;CLEYZIEU;01230;CLEYZIEU;
01112;CONDAMINE;01430;CONDAMINE;
01113;CONDEISSIAT;01400;CONDEISSIAT;
01117;CONZIEU;01300;CONZIEU;
01123;CORMORANCHE SUR SAONE;01290;CORMORANCHE SUR SAONE;
01124;CORMOZ;01560;CORMOZ;
01125;CORVEISSIAT;01250;CORVEISSIAT;
01134;CROTTET;01750;CROTTET;
01139;CURCIAT DONGALON;01560;CURCIAT DONGALON;
01146;DOMPIERRE SUR CHALARONNE;01400;DOMPIERRE SUR CHALARONNE;
01149;DOUVRES;01500;DOUVRES;
01153;ECHENEVEX;01170;ECHENEVEX;
01155;EVOSGES;01230;EVOSGES;
01163;FOISSIAT;01340;FOISSIAT;
01165;FRANCHELEINS;01090;FRANCHELEINS;CESSEINS
01171;GEOVREISSET;01100;GEOVREISSET;
01177;GRAND CORENT;01250;GRAND CORENT;
01204;LE POIZAT LALLEYRIAT;01130;LE POIZAT LALLEYRIAT;LE POIZAT
01205;LANCRANS;01200;LANCRANS;
01207;LAPEYROUSE;01330;LAPEYROUSE;
01238;MASSIEUX;01600;MASSIEUX;
01241;MEILLONNAS;01370;MEILLONNAS;
01249;MIRIBEL;01700;MIRIBEL;LES ECHETS
01254;MONTAGNAT;01250;MONTAGNAT;
01257;MONTANGES;01200;MONTANGES;
01261;MONTHIEUX;01390;MONTHIEUX;
01267;NURIEUX VOLOGNAT;01460;NURIEUX VOLOGNAT;VOLOGNAT
01269;NANTUA;01130;NANTUA;
01272;NEUVILLE LES DAMES;01400;NEUVILLE LES DAMES;
01274;LES NEYROLLES;01130;LES NEYROLLES;
01276;NIEVROZ;01120;NIEVROZ;
01280;ORDONNAZ;01510;ORDONNAZ;
01294;PEYRIEU;01300;PEYRIEU;
01297;PIZAY;01120;PIZAY;
01298;PLAGNE;01130;PLAGNE;
01310;PREMEYZEL;01300;PREMEYZEL;
01316;PUGIEU;01510;PUGIEU;
01323;REYSSOUZE;01190;REYSSOUZE;
01342;STE CROIX;01120;STE CROIX;
01345;ST DENIS EN BUGEY;01500;ST DENIS EN BUGEY;
01357;ST GERMAIN DE JOUX;01130;ST GERMAIN DE JOUX;
01367;ST JULIEN SUR REYSSOUZE;01560;ST JULIEN SUR REYSSOUZE;
01368;ST JULIEN SUR VEYLE;01540;ST JULIEN SUR VEYLE;
01376;ST MAURICE DE BEYNOST;01700;ST MAURICE DE BEYNOST;
01383;ST PAUL DE VARAX;01240;ST PAUL DE VARAX;
01385;ST REMY;01310;ST REMY;
01393;SANDRANS;01400;SANDRANS;
01406;SERVIGNAT;01560;SERVIGNAT;
01408;SIMANDRE SUR SURAN;01250;SIMANDRE SUR SURAN;
01410;SONTHONNAX LA MONTAGNE;01580;SONTHONNAX LA MONTAGNE;NAPT
01411;SOUCLIN;01150;SOUCLIN;
01413;SURJOUX;01420;SURJOUX;
01414;SUTRIEU;01260;SUTRIEU;
01414;SUTRIEU;01260;SUTRIEU;CHARANCIN
01418;THIL;01120;THIL;
01419;THOIRY;01710;THOIRY;
01422;TOSSIAT;01250;TOSSIAT;
01423;TOUSSIEUX;01600;TOUSSIEUX;
01426;VAL REVERMONT;01370;VAL REVERMONT;CUISIAT
01439;VESINES;01570;VESINES;
01441;VIEU D IZENAVE;01430;VIEU D IZENAVE;
01445;VILLEMOTIER;01270;VILLEMOTIER;
01447;VILLEREVERSURE;01250;VILLEREVERSURE;
01448;VILLES;01200;VILLES;
01452;VIRIEU LE GRAND;01510;VIRIEU LE GRAND;
01457;VONNAS;01540;VONNAS;
02001;ABBECOURT;02300;ABBECOURT;
02002;ACHERY;02800;ACHERY;
02011;AMBLENY;02290;AMBLENY;
02013;AMIFONTAINE;02190;AMIFONTAINE;
02014;AMIGNY ROUY;02700;AMIGNY ROUY;
02019;ANNOIS;02480;ANNOIS;
02023;ARMENTIERES SUR OURCQ;02210;ARMENTIERES SUR OURCQ;
02031;AUBENTON;02500;AUBENTON;
02038;LES AUTELS;02360;LES AUTELS;
02039;AUTREMENCOURT;02250;AUTREMENCOURT;
02042;AZY SUR MARNE;02400;AZY SUR MARNE;
02046;BARENTON BUGNY;02000;BARENTON BUGNY;
02047;BARENTON CEL;02000;BARENTON CEL;
02053;VALLEES EN CHAMPAGNE;02330;VALLEES EN CHAMPAGNE;LA CHAPELLE MONTHODON
02054;BAZOCHES SUR VESLES;02220;BAZOCHES SUR VESLES;
02058;BEAURIEUX;02160;BEAURIEUX;
30022;AUJAC;30450;AUJAC;
30026;AVEZE;30120;AVEZE;
30029;BARJAC;30430;BARJAC;
30033;BEAUVOISIN;30640;BEAUVOISIN;FRANQUEVAUX
30038;BEZ ET ESPARON;30120;BEZ ET ESPARON;
30062;CALVISSON;30420;CALVISSON;
30065;CANAULES ET ARGENTIERES;30350;CANAULES ET ARGENTIERES;
30069;CARNAS;30260;CARNAS;
30072;CASTELNAU VALENCE;30190;CASTELNAU VALENCE;
30079;CHAMBON;30450;CHAMBON;
30085;COLLIAS;30210;COLLIAS;
30086;COLLORGUES;30190;COLLORGUES;
30092;CONNAUX;30330;CONNAUX;
30099;CROS;30170;CROS;
30116;FOURNES;30210;FOURNES;
30121;GAILHAN;30260;GAILHAN;
30124;LE GARN;30760;LE GARN;
30127;GAUJAC;30330;GAUJAC;
30133;LE GRAU DU ROI;30240;LE GRAU DU ROI;PORT CAMARGUE
30136;JUNAS;30250;JUNAS;
30141;LAUDUN L ARDOISE;30290;LAUDUN L ARDOISE;L ARDOISE
30142;LAVAL PRADEL;30110;LAVAL PRADEL;
30145;LEDENON;30210;LEDENON;
30148;LIOUC;30260;LIOUC;
30151;LUSSAN;30580;LUSSAN;
30154;MANDAGOUT;30120;MANDAGOUT;
30161;MASSANES;30350;MASSANES;
30164;MEJANNES LE CLAP;30430;MEJANNES LE CLAP;
30171;MOLIERES SUR CEZE;30410;MOLIERES SUR CEZE;
30173;MONS;30340;MONS;
30175;MONTCLUS;30630;MONTCLUS;
30180;MONTIGNARGUES;30190;MONTIGNARGUES;
30183;MOULEZAN;30350;MOULEZAN;
30186;NAGES ET SOLORGUES;30114;NAGES ET SOLORGUES;
30188;NERS;30360;NERS;
30191;ORSAN;30200;ORSAN;
30192;ORTHOUX SERIGNAC QUILHAN;30260;ORTHOUX SERIGNAC QUILHAN;
30195;PEYROLLES;30124;PEYROLLES;
30197;LES PLANS;30340;LES PLANS;
30202;PONT ST ESPRIT;30130;PONT ST ESPRIT;
30206;POULX;30320;POULX;
30209;PUJAUT;30131;PUJAUT;
30211;REDESSAN;30129;REDESSAN;
30215;RIVIERES;30430;RIVIERES;
30219;ROGUES;30120;ROGUES;
30220;ROQUEDUR;30440;ROQUEDUR;
30222;LA ROQUE SUR CEZE;30200;LA ROQUE SUR CEZE;
30225;SABRAN;30200;SABRAN;
30227;ST AMBROIX;30500;ST AMBROIX;
30229;ST ANDRE DE MAJENCOULES;30570;ST ANDRE DE MAJENCOULES;
30230;ST ANDRE DE ROQUEPERTUIS;30630;ST ANDRE DE ROQUEPERTUIS;
30241;ST CHAPTES;30190;ST CHAPTES;
30243;ST CHRISTOL LES ALES;30380;ST CHRISTOL LES ALES;
30252;ST FELIX DE PALLIERES;30140;ST FELIX DE PALLIERES;
30259;ST HILAIRE DE BRETHMAS;30560;ST HILAIRE DE BRETHMAS;
30265;ST JEAN DE CRIEULON;30610;ST JEAN DE CRIEULON;
30266;ST JEAN DE MARUEJOLS ET AVEJAN;30430;ST JEAN DE MARUEJOLS ET AVEJAN;
30286;ST MAXIMIN;30700;ST MAXIMIN;
30290;ST PAULET DE CAISSON;30130;ST PAULET DE CAISSON;
30298;ST SEBASTIEN D AIGREFEUILLE;30140;ST SEBASTIEN D AIGREFEUILLE;
30302;ST VICTOR LA COSTE;30290;ST VICTOR LA COSTE;
30304;SALAZAC;30760;SALAZAC;
30310;SAUMANE;30125;SAUMANE;
30313;SAUZET;30190;SAUZET;
30314;SAVIGNARGUES;30350;SAVIGNARGUES;
30318;SERVAS;30340;SERVAS;
30329;THOIRAS;30140;THOIRAS;
30330;TORNAC;30140;TORNAC;
30338;VALLERARGUES;30580;VALLERARGUES;
30341;VAUVERT;30600;VAUVERT;
30343;VERFEUIL;30630;VERFEUIL;
30344;VERGEZE;30310;VERGEZE;
30354;MONTAGNAC;30350;MONTAGNAC;
31003;AIGREFEUILLE;31280;AIGREFEUILLE;
31006;ALBIAC;31460;ALBIAC;
31008;ANAN;31230;ANAN;
31013;ARDIEGE;31210;ARDIEGE;
31018;ARNAUD GUILHEM;31360;ARNAUD GUILHEM;
31027;AURIBAIL;31190;AURIBAIL;
31030;AUSSEING;31260;AUSSEING;
31035;AUZEVILLE TOLOSANE;31320;AUZEVILLE TOLOSANE;
31043;BALESTA;31580;BALESTA;
31046;BAREN;31440;BAREN;
31047;BAX;31310;BAX;
31050;BEAUCHALOT;31360;BEAUCHALOT;
31061;BELLEGARDE STE MARIE;31530;BELLEGARDE STE MARIE;
31063;BENQUE;31420;BENQUE;
31076;BORDES DE RIVIERE;31210;BORDES DE RIVIERE;
31077;LE BORN;31340;LE BORN;
31078;BOUDRAC;31580;BOUDRAC;
31085;BOUTX;31160;BOUTX;COULEDOUX
31089;BRETX;31530;BRETX;
31096;CABANAC SEGUENVILLE;31480;CABANAC SEGUENVILLE;
31099;CAIGNAC;31560;CAIGNAC;
31115;CASTELGAILLARD;31230;CASTELGAILLARD;
31124;CASTILLON DE ST MARTORY;31360;CASTILLON DE ST MARTORY;
31126;CAUBIAC;31480;CAUBIAC;
31131;CAZAUNOUS;31160;CAZAUNOUS;
31138;CHARLAS;31350;CHARLAS;
31149;COLOMIERS;31770;COLOMIERS;
05023;BRIANCON;05100;BRIANCON;
05026;CEILLAC;05600;CEILLAC;
05031;CHAMPCELLA;05310;CHAMPCELLA;
05040;CHORGES;05230;CHORGES;
05053;GARDE COLOMBE;05300;GARDE COLOMBE;LAGRAND
05057;FOUILLOUSE;05130;FOUILLOUSE;
05058;FREISSINIERES;05310;FREISSINIERES;
05060;FURMEYER;05400;FURMEYER;
05061;GAP;05000;GAP;
05063;LA GRAVE;05320;LA GRAVE;
05070;LARAGNE MONTEGLIN;05300;LARAGNE MONTEGLIN;
05077;MOLINES EN QUEYRAS;05350;MOLINES EN QUEYRAS;
05080;MONTBRAND;05140;MONTBRAND;
05090;LA MOTTE EN CHAMPSAUR;05500;LA MOTTE EN CHAMPSAUR;
05094;NOSSAGE ET BENEVENT;05700;NOSSAGE ET BENEVENT;
05103;LE POET;05300;LE POET;
05108;PUY ST EUSEBE;05200;PUY ST EUSEBE;
05109;PUY ST PIERRE;05100;PUY ST PIERRE;
05118;VAL BUECH MEOUGE;05300;VAL BUECH MEOUGE;CHATEAUNEUF DE CHABRE
05122;LA ROCHE DE RAME;05310;LA ROCHE DE RAME;
05124;LA ROCHETTE;05000;LA ROCHETTE;
05126;ROSANS;05150;ROSANS;
05132;ST BONNET EN CHAMPSAUR;05500;ST BONNET EN CHAMPSAUR;LES INFOURNAS
05133;ST CHAFFREY;05330;ST CHAFFREY;
05139;LE DEVOLUY;05250;LE DEVOLUY;
05147;ST JULIEN EN CHAMPSAUR;05500;ST JULIEN EN CHAMPSAUR;
05149;ST LEGER LES MELEZES;05260;ST LEGER LES MELEZES;
05150;STE MARIE;05150;STE MARIE;
05152;ST MAURICE EN VALGODEMARD;05800;ST MAURICE EN VALGODEMARD;
05157;ST VERAN;05350;ST VERAN;
05158;LE SAIX;05400;LE SAIX;
05162;LA SAULCE;05110;LA SAULCE;
05168;SIGOYER;05130;SIGOYER;
05179;VEYNES;05400;VEYNES;
05180;LES VIGNEAUX;05120;LES VIGNEAUX;
05182;VILLAR LOUBIERE;05800;VILLAR LOUBIERE;
06007;AURIBEAU SUR SIAGNE;06810;AURIBEAU SUR SIAGNE;
06010;LE BAR SUR LOUP;06620;LE BAR SUR LOUP;
06016;BEUIL;06470;BEUIL;
06019;BLAUSASC;06440;BLAUSASC;
06023;BREIL SUR ROYA;06540;BREIL SUR ROYA;
06027;CAGNES SUR MER;06800;CAGNES SUR MER;
06027;CAGNES SUR MER;06800;CAGNES SUR MER;CROS DE CAGNES
06030;LE CANNET;06110;LE CANNET;ROCHEVILLE
06038;CHATEAUNEUF GRASSE;06740;CHATEAUNEUF GRASSE;
06043;COARAZE;06390;COARAZE;
06044;LA COLLE SUR LOUP;06480;LA COLLE SUR LOUP;
06050;COURSEGOULES;06140;COURSEGOULES;
06056;ENTRAUNES;06470;ENTRAUNES;ESTEING
06061;LES FERRES;06510;LES FERRES;
06067;GORBIO;06500;GORBIO;
06069;GRASSE;06520;GRASSE;MAGAGNOSC
06076;LIEUCHE;06260;LIEUCHE;
06077;LUCERAM;06440;LUCERAM;PEIRA CAVA
06079;MANDELIEU LA NAPOULE;06210;MANDELIEU LA NAPOULE;LA NAPOULE
06080;MARIE;06420;MARIE;
06081;LE MAS;06910;LE MAS;
06088;NICE;06200;NICE;
06097;PIERREFEU;06910;PIERREFEU;
06108;LA ROQUETTE SUR SIAGNE;06550;LA ROQUETTE SUR SIAGNE;
06111;ROURE;06420;ROURE;
06120;ST ETIENNE DE TINEE;06660;ST ETIENNE DE TINEE;
06121;ST JEAN CAP FERRAT;06230;ST JEAN CAP FERRAT;
06124;ST LEGER;06260;ST LEGER;
06125;ST MARTIN D ENTRAUNES;06470;ST MARTIN D ENTRAUNES;
06128;ST PAUL DE VENCE;06570;ST PAUL DE VENCE;
06130;ST VALLIER DE THIEY;06460;ST VALLIER DE THIEY;
06132;SAORGE;06540;SAORGE;
06138;THEOULE SUR MER;06590;THEOULE SUR MER;
06142;TOUET DE L ESCARENE;06440;TOUET DE L ESCARENE;
06143;TOUET SUR VAR;06710;TOUET SUR VAR;
06158;VILLARS SUR VAR;06710;VILLARS SUR VAR;
07026;LE BEAGE;07630;LE BEAGE;
07031;BERRIAS ET CASTELJAU;07460;BERRIAS ET CASTELJAU;CASTELJAU
07035;BOFFRES;07440;BOFFRES;
07038;BORNE;07590;BORNE;
07047;CELLIER DU LUC;07590;CELLIER DU LUC;
07055;CHARMES SUR RHONE;07800;CHARMES SUR RHONE;
07060;CHATEAUNEUF DE VERNOUX;07240;CHATEAUNEUF DE VERNOUX;
07061;CHAUZON;07120;CHAUZON;
07064;LE CHEYLARD;07160;LE CHEYLARD;
07067;COLOMBIER LE CARDINAL;07430;COLOMBIER LE CARDINAL;
07074;CREYSSEILLES;07000;CREYSSEILLES;
07075;CROS DE GEORAND;07510;CROS DE GEORAND;
07075;CROS DE GEORAND;07630;CROS DE GEORAND;
07079;DESAIGNES;07570;DESAIGNES;
07085;EMPURANY;07270;EMPURANY;
07087;FABRAS;07380;FABRAS;
07090;FLAVIAC;07000;FLAVIAC;
07092;FREYSSENET;07000;FREYSSENET;
07094;GILHAC ET BRUZAC;07800;GILHAC ET BRUZAC;
07096;GLUIRAS;07190;GLUIRAS;
07099;GRAS;07700;GRAS;
07101;GROSPIERRES;07120;GROSPIERRES;
07102;GUILHERAND GRANGES;07500;GUILHERAND GRANGES;
07105;ISSANLAS;07510;ISSANLAS;
07110;JOYEUSE;07260;JOYEUSE;
07115;LABEAUME;07120;LABEAUME;
07118;LABOULE;07110;LABOULE;
07121;LACHAPELLE GRAILLOUSE;07470;LACHAPELLE GRAILLOUSE;
50290;MARCILLY;50220;MARCILLY;
50292;MARIGNY LE LOZON;50570;MARIGNY LE LOZON;
50297;LA MEAUFFE;50880;LA MEAUFFE;
50302;LE MESNIL AMEY;50570;LE MESNIL AMEY;
50312;LE MESNIL GILBERT;50670;LE MESNIL GILBERT;
50326;LE MESNIL VILLEMAN;50450;LE MESNIL VILLEMAN;
50333;LES MOITIERS EN BAUPTOIS;50360;LES MOITIERS EN BAUPTOIS;
50335;MONTAIGU LA BRISETTE;50700;MONTAIGU LA BRISETTE;
50351;MONTRABOT;50810;MONTRABOT;
50359;MORTAIN BOCAGE;50140;MORTAIN BOCAGE;
50359;MORTAIN BOCAGE;50140;MORTAIN BOCAGE;NOTRE DAME DU TOUCHET
50362;MOULINES;50600;MOULINES;
50363;MOYON VILLAGES;50860;MOYON VILLAGES;
50382;NOUAINVILLE;50690;NOUAINVILLE;
50386;OMONVILLE LA ROGUE;50440;OMONVILLE LA ROGUE;
50391;GRANDPARIGNY;50600;GRANDPARIGNY;MILLY
50394;PERIERS;50190;PERIERS;
50400;PICAUVILLE;50250;PICAUVILLE;HOUTTEVILLE
50408;PONTAUBAULT;50220;PONTAUBAULT;
50410;PONTORSON;50170;PONTORSON;BOUCEY
50426;RAUVILLE LA PLACE;50390;RAUVILLE LA PLACE;
50444;ST AMAND;50160;ST AMAND;ST SYMPHORIEN LES BUTTES
50448;ST AUBIN DE TERREGATTE;50240;ST AUBIN DE TERREGATTE;
50452;ST BRICE DE LANDELLES;50730;ST BRICE DE LANDELLES;
50461;ST CYR;50310;ST CYR;
50462;ST CYR DU BAILLEUL;50720;ST CYR DU BAILLEUL;
50468;ST FROMOND;50620;ST FROMOND;
50471;ST GEORGES DE LA RIVIERE;50270;ST GEORGES DE LA RIVIERE;
50473;ST GEORGES D ELLE;50680;ST GEORGES D ELLE;
50480;ST GERMAIN LE GAILLARD;50340;ST GERMAIN LE GAILLARD;
50484;ST HILAIRE DU HARCOUET;50600;ST HILAIRE DU HARCOUET;VIREY
50489;ST JEAN DE LA HAIZE;50300;ST JEAN DE LA HAIZE;
50492;ST JEAN D ELLE;50810;ST JEAN D ELLE;
50492;ST JEAN D ELLE;50810;ST JEAN D ELLE;PRECORBIN
50493;ST JEAN DES CHAMPS;50320;ST JEAN DES CHAMPS;ST LEGER
50502;ST LO;50000;ST LO;
50505;ST LOUP;50300;ST LOUP;
50538;ST PIERRE DE SEMILLY;50810;ST PIERRE DE SEMILLY;
50540;ST PIERRE LANGERS;50530;ST PIERRE LANGERS;
50546;BOURGVALLEES;50750;BOURGVALLEES;LA MANCELLIERE SUR VIRE
50546;BOURGVALLEES;50750;BOURGVALLEES;ST ROMPHAIRE
50562;ST VAAST LA HOUGUE;50550;ST VAAST LA HOUGUE;
50564;TERRE ET MARAIS;50500;TERRE ET MARAIS;SAINTENY
50565;SARTILLY BAIE BOCAGE;50530;SARTILLY BAIE BOCAGE;MONTVIRON
50575;SIDEVILLE;50690;SIDEVILLE;
50576;SIOUVILLE HAGUE;50340;SIOUVILLE HAGUE;
50582;SOURDEVAL;50150;SOURDEVAL;
50588;TAMERVILLE;50700;TAMERVILLE;
50590;LE TANU;50320;LE TANU;
50596;THEVILLE;50330;THEVILLE;
50597;TIREPIED;50870;TIREPIED;STE EUGIENNE
50601;TORIGNY LES VILLES;50160;TORIGNY LES VILLES;
50612;VAINS;50300;VAINS;
50615;VALOGNES;50700;VALOGNES;
50616;LE VAL ST PERE;50300;LE VAL ST PERE;
50617;VARENGUEBEC;50250;VARENGUEBEC;
50618;VAROUVILLE;50330;VAROUVILLE;
50620;VASTEVILLE;50440;VASTEVILLE;
50626;VER;50450;VER;
50629;VESLY;50430;VESLY;GERVILLE LA FORET
50641;VILLIERS FOSSARD;50680;VILLIERS FOSSARD;
51001;ABLANCOURT;51240;ABLANCOURT;
51002;ST MARTIN D ABLOIS;51530;ST MARTIN D ABLOIS;
51005;ALLEMANT;51120;ALLEMANT;
51037;BASLIEUX LES FISMES;51170;BASLIEUX LES FISMES;
